"SEARCHQUERY","CRAWLTIME","RANK","ID"
"Gather (sewing)",28-JUN-12,3357,"4624609661"
"Gather (sewing)",28-JUN-12,3358,"4625216634"
"Gather (sewing)",28-JUN-12,3708,"4586948207"
"Gather (sewing)",28-JUN-12,3760,"3051524783"
"Gather (sewing)",28-JUN-12,2513,"3564466605"
"Shoe tree",28-JUN-12,1491,"5595867862"
"Gather (sewing)",28-JUN-12,3359,"4624609919"
"Gamine",28-JUN-12,3007,"2217108912"
"Gather (sewing)",28-JUN-12,101,"1405582254"
"Shoe tree",28-JUN-12,179,"4730408310"
"Gamine",28-JUN-12,3405,"51213652"
"Gamine",28-JUN-12,3687,"2053934735"
"Gamine",28-JUN-12,3705,"4634442035"
"Shoe tree",28-JUN-12,1096,"2827248617"
"Shoe tree",28-JUN-12,1120,"3165090001"
"Shoe tree",28-JUN-12,1533,"4985167028"
"Shoe tree",28-JUN-12,931,"268749204"
"Shoe tree",28-JUN-12,935,"134317312"
"Gather (sewing)",28-JUN-12,3798,"4182460494"
"Gather (sewing)",28-JUN-12,3825,"4992299393"
"Shoe tree",28-JUN-12,1321,"125341361"
"Shoe tree",28-JUN-12,1327,"5429327315"
"Shoe tree",28-JUN-12,1328,"5429933506"
"Shoe tree",28-JUN-12,1330,"6599934435"
"Shoe tree",28-JUN-12,1340,"180939172"
"Gather (sewing)",28-JUN-12,2655,"2739095062"
"Shoe tree",28-JUN-12,1560,"180935213"
"Shoe tree",28-JUN-12,1561,"180933388"
"Gamine",28-JUN-12,2801,"1046768252"
"Hijab",30-JUN-12,228,"6189266584"
"Hijab",30-JUN-12,261,"3953963948"
"Hijab",30-JUN-12,345,"4639027425"
"Headscarf",30-JUN-12,318,"5705179109"
"Himation",30-JUN-12,18,"5856620577"
"Himation",30-JUN-12,26,"3470818499"
"Himation",30-JUN-12,29,"3210445912"
"Himation",30-JUN-12,34,"3309794670"
"Himation",30-JUN-12,64,"3471965138"
"Himation",30-JUN-12,111,"3471615294"
"Himation",30-JUN-12,120,"3210463326"
"Himation",30-JUN-12,126,"5936473093"
"Himation",30-JUN-12,129,"3209630605"
"Himation",30-JUN-12,185,"5937029824"
"Himation",30-JUN-12,186,"5937030744"
"Suit (clothing)",30-JUN-12,576,"3511616881"
"Suit (clothing)",30-JUN-12,592,"3267008777"
"Suit (clothing)",30-JUN-12,602,"3511616255"
"Suit (clothing)",30-JUN-12,609,"3508947659"
"Suit (clothing)",30-JUN-12,611,"5232991863"
"Suit (clothing)",30-JUN-12,617,"241050656"
"Suit (clothing)",30-JUN-12,705,"2300432621"
"Suit (clothing)",30-JUN-12,723,"5221034581"
"Suit (clothing)",30-JUN-12,732,"3901163043"
"Hat Act",29-JUN-12,617,"4334680138"
"Hat Act",29-JUN-12,670,"58587752"
"Headpiece",30-JUN-12,987,"3595081215"
"Headscarf",30-JUN-12,454,"2563365458"
"Headband",29-JUN-12,459,"5229532438"
"Hijab",30-JUN-12,397,"2293136861"
"Hijab",30-JUN-12,446,"4117448252"
"Hijab",30-JUN-12,448,"2615310307"
"Hijab",30-JUN-12,460,"2489656063"
"Hijab",30-JUN-12,484,"2777664108"
"Headscarf",30-JUN-12,516,"3281305970"
"Handbag",29-JUN-12,1,"247993297"
"Handbag",29-JUN-12,17,"4424648036"
"Handbag",29-JUN-12,18,"4423884003"
"Handbag",29-JUN-12,19,"4423884727"
"Handbag",29-JUN-12,121,"416645229"
"Himation",30-JUN-12,213,"4117093154"
"Himation",30-JUN-12,231,"6896777466"
"Himation",30-JUN-12,265,"3210726330"
"Suit (clothing)",30-JUN-12,383,"4779738068"
"Suit (clothing)",30-JUN-12,388,"4779103567"
"Hakama",29-JUN-12,489,"4449370117"
"Hakama",29-JUN-12,527,"2837165994"
"Hakama",29-JUN-12,554,"3928122977"
"Hat Act",29-JUN-12,3,"5455771605"
"Hat Act",29-JUN-12,5,"4562312785"
"Hat Act",29-JUN-12,6,"4562943492"
"Hat Act",29-JUN-12,16,"5456405614"
"Hat Act",29-JUN-12,30,"5455767711"
"Hat Act",29-JUN-12,31,"5455768455"
"Hat Act",29-JUN-12,32,"5455772361"
"Hat Act",29-JUN-12,33,"5455753763"
"Hat Act",29-JUN-12,34,"5456377338"
"Hat Act",29-JUN-12,35,"5455769833"
"Hat Act",29-JUN-12,36,"5456378372"
"Hat Act",29-JUN-12,37,"5455758359"
"Hat Act",29-JUN-12,38,"5455760061"
"Hat Act",29-JUN-12,39,"5456395866"
"Hat Act",29-JUN-12,40,"5456401746"
"Hat Act",29-JUN-12,41,"5456382578"
"Hat Act",29-JUN-12,42,"5455792419"
"Hat Act",29-JUN-12,43,"5456406058"
"Hat Act",29-JUN-12,44,"5455761955"
"Hat Act",29-JUN-12,45,"5455767075"
"Hat Act",29-JUN-12,65,"214008559"
"Hat Act",29-JUN-12,145,"5455789653"
"Headpiece",29-JUN-12,311,"6926911102"
"Handbag",29-JUN-12,937,"3956131978"
"Headpiece",29-JUN-12,391,"5366707039"
"Headpiece",29-JUN-12,398,"5789921098"
"Headpiece",29-JUN-12,475,"2678124117"
"Shoe tree",28-JUN-12,405,"3711342576"
"Headband",29-JUN-12,678,"3590971077"
"Headband",29-JUN-12,679,"3591779904"
"Headband",29-JUN-12,729,"5412619606"
"Shoe tree",28-JUN-12,1218,"125340672"
"Hijab",30-JUN-12,612,"54801808"
"Hijab",30-JUN-12,642,"514806028"
"Hijab",30-JUN-12,704,"428066328"
"Suit (clothing)",30-JUN-12,745,"3924779765"
"Suit (clothing)",30-JUN-12,761,"4779103483"
"Suit (clothing)",30-JUN-12,796,"3901953112"
"Suit (clothing)",30-JUN-12,797,"3901154545"
"Suit (clothing)",30-JUN-12,798,"3901940684"
"Suit (clothing)",30-JUN-12,799,"3901934546"
"Suit (clothing)",30-JUN-12,801,"3901163043"
"Suit (clothing)",30-JUN-12,802,"3901934546"
"Hat Act",29-JUN-12,203,"4135433566"
"Hat Act",29-JUN-12,214,"3435827496"
"Hat Act",29-JUN-12,305,"3742049500"
"Hat Act",29-JUN-12,319,"3721071797"
"Handbag",29-JUN-12,238,"7188095217"
"Handbag",29-JUN-12,353,"4423875851"
"Headpiece",29-JUN-12,582,"6907993447"
"Headpiece",29-JUN-12,583,"6907993485"
"Headpiece",29-JUN-12,584,"6907993367"
"Headpiece",29-JUN-12,646,"5278868794"
"Headpiece",29-JUN-12,647,"5278261637"
"Headband",29-JUN-12,805,"3048463345"
"Headband",29-JUN-12,831,"2035859798"
"Headband",29-JUN-12,928,"3624522808"
"Headband",29-JUN-12,931,"3626456803"
"Headband",29-JUN-12,958,"3629656635"
"Headband",29-JUN-12,968,"3630472496"
"Hijab",30-JUN-12,69,"2816877616"
"Hijab",30-JUN-12,71,"2064898873"
"Headscarf",30-JUN-12,121,"2511859142"
"Headscarf",30-JUN-12,122,"2521470795"
"Headscarf",30-JUN-12,153,"7236580042"
"Headscarf",30-JUN-12,186,"4657501601"
"Headscarf",30-JUN-12,206,"4451230432"
"Headscarf",30-JUN-12,207,"5471701711"
"Headscarf",30-JUN-12,228,"6124193493"
"Hijab",30-JUN-12,851,"7447937486"
"Hijab",30-JUN-12,857,"1596754331"
"Hijab",30-JUN-12,965,"7447870506"
"Suit (clothing)",30-JUN-12,531,"3512426066"
"Suit (clothing)",30-JUN-12,541,"3511616255"
"Hat Act",29-JUN-12,427,"5223073734"
"Hat Act",29-JUN-12,431,"6811448414"
"Hat Act",29-JUN-12,508,"4829686208"
"Hat Act",29-JUN-12,509,"4829672652"
"Hat Act",29-JUN-12,510,"4829687892"
"Hat Act",29-JUN-12,515,"2319875116"
"Handbag",29-JUN-12,466,"4424631718"
"Handbag",29-JUN-12,467,"4424636504"
"Handbag",29-JUN-12,491,"4424628778"
"Handbag",29-JUN-12,510,"5795264909"
"Handbag",29-JUN-12,531,"3369639458"
"Headpiece",29-JUN-12,839,"5852142570"
"Headpiece",29-JUN-12,841,"7034247553"
"Headpiece",29-JUN-12,842,"7034247607"
"Smoking jacket",29-JUN-12,456,"2460812942"
"Spandex",29-JUN-12,646,"5879755176"
"Style tribe",30-JUN-12,489,"7011765149"
"Style tribe",30-JUN-12,490,"7011759837"
"Style tribe",30-JUN-12,541,"6860367294"
"Spandex",29-JUN-12,832,"5841756725"
"Sleeve",29-JUN-12,212,"5233962075"
"Sleeve",29-JUN-12,213,"5234549888"
"Sleeve",29-JUN-12,214,"5234555990"
"Sleeve",29-JUN-12,215,"5234552708"
"Sleeve",29-JUN-12,321,"2863923148"
"Sleeve",29-JUN-12,354,"648859581"
"Sleeve",29-JUN-12,364,"3350437106"
"Sleeve",29-JUN-12,381,"523206876"
"Spencer (clothing)",29-JUN-12,11,"4481157432"
"Spencer (clothing)",29-JUN-12,12,"4480507947"
"Spencer (clothing)",29-JUN-12,106,"4375801647"
"Spencer (clothing)",29-JUN-12,107,"4375793107"
"Spencer (clothing)",29-JUN-12,108,"4375798155"
"Spencer (clothing)",29-JUN-12,109,"4376548058"
"Spencer (clothing)",29-JUN-12,110,"4376534494"
"Spencer (clothing)",29-JUN-12,111,"4376551772"
"Spencer (clothing)",29-JUN-12,112,"4376537702"
"Spencer (clothing)",29-JUN-12,113,"4375779121"
"Spencer (clothing)",29-JUN-12,114,"4376543012"
"Spencer (clothing)",29-JUN-12,115,"4375777299"
"Spencer (clothing)",29-JUN-12,116,"4376529446"
"Spencer (clothing)",29-JUN-12,117,"4376531212"
"Spencer (clothing)",29-JUN-12,118,"4376553694"
"Sleeveless shirt",29-JUN-12,590,"4597595156"
"Sleeveless shirt",29-JUN-12,599,"4448679151"
"Sleeveless shirt",29-JUN-12,601,"4449456030"
"Sleeveless shirt",29-JUN-12,629,"3659453353"
"Smoking jacket",29-JUN-12,4,"5852142328"
"Smoking jacket",29-JUN-12,120,"4218937291"
"Spencer (clothing)",29-JUN-12,188,"4376523652"
"Spencer (clothing)",29-JUN-12,189,"4375787761"
"Spencer (clothing)",29-JUN-12,190,"4376539520"
"Spencer (clothing)",29-JUN-12,191,"4376532734"
"Spencer (clothing)",29-JUN-12,192,"4376544754"
"Suit (clothing)",30-JUN-12,248,"342812919"
"Suit (clothing)",30-JUN-12,251,"4565581466"
"Smoking jacket",29-JUN-12,586,"5537341849"
"Smoking jacket",29-JUN-12,606,"6863981133"
"Sombrero",29-JUN-12,2,"6941170642"
"Sombrero",29-JUN-12,90,"3938071420"
"Sombrero",29-JUN-12,104,"3324289686"
"Sombrero",29-JUN-12,106,"5395219146"
"Spencer (clothing)",30-JUN-12,607,"5387619293"
"Spencer (clothing)",30-JUN-12,608,"5381971715"
"Sleeve",29-JUN-12,422,"2275744320"
"Sleeve",29-JUN-12,428,"3100268333"
"Sleeve",29-JUN-12,519,"2507644567"
"Sleeveless shirt",29-JUN-12,106,"4881503450"
"Sleeveless shirt",29-JUN-12,165,"2746043210"
"Sleeveless shirt",29-JUN-12,204,"7161525919"
"Spencer (clothing)",30-JUN-12,651,"6073801313"
"Spencer (clothing)",30-JUN-12,658,"6966208350"
"Spencer (clothing)",30-JUN-12,750,"5368974851"
"Sleeveless shirt",29-JUN-12,825,"4686155836"
"Smoking jacket",29-JUN-12,676,"2398973953"
"Smoking jacket",29-JUN-12,707,"3679187259"
"Smoking jacket",29-JUN-12,714,"3707677515"
"Smoking jacket",29-JUN-12,811,"3130187256"
"Smoking jacket",29-JUN-12,186,"4388892453"
"Smoking jacket",29-JUN-12,229,"4186690054"
"Smoking jacket",29-JUN-12,303,"5369227145"
"Smoking jacket",29-JUN-12,310,"272132893"
"Sombrero",29-JUN-12,214,"4484688546"
"Sombrero",29-JUN-12,220,"136249160"
"Sombrero",29-JUN-12,222,"4273256081"
"Sombrero",29-JUN-12,226,"4207206879"
"Sombrero",29-JUN-12,233,"4359631761"
"Sombrero",29-JUN-12,234,"3553942589"
"Sombrero",29-JUN-12,268,"3481416981"
"Sombrero",29-JUN-12,322,"4380839639"
"Style tribe",30-JUN-12,834,"7362376162"
"Style tribe",30-JUN-12,836,"5976688351"
"Style tribe",30-JUN-12,906,"5977255000"
"Style tribe",30-JUN-12,907,"5976696763"
"Style tribe",30-JUN-12,908,"5976699429"
"Sleeve",29-JUN-12,703,"5450785468"
"Sleeve",29-JUN-12,725,"387261968"
"Sleeve",29-JUN-12,778,"4392042388"
"Sleeve",29-JUN-12,789,"4514376850"
"Sleeveless shirt",29-JUN-12,402,"62204168"
"Smoking jacket",29-JUN-12,855,"969483060"
"Suit (clothing)",30-JUN-12,119,"6152609757"
"Sombrero",29-JUN-12,396,"2779246318"
"Spandex",29-JUN-12,100,"6786416415"
"Style tribe",30-JUN-12,390,"3468601024"
"Style tribe",30-JUN-12,391,"3468603616"
"Style tribe",30-JUN-12,392,"3467792585"
"Style tribe",30-JUN-12,393,"3468564930"
"Style tribe",30-JUN-12,441,"2924876714"
"Style tribe",30-JUN-12,442,"2924876498"
"Style tribe",30-JUN-12,443,"2924876610"
"Sleeve",29-JUN-12,913,"4290460041"
"Sleeve",29-JUN-12,946,"3971260004"
"Spandex",29-JUN-12,207,"3749638266"
"Spandex",29-JUN-12,211,"2244795823"
"Spandex",29-JUN-12,212,"2245595960"
"Spandex",29-JUN-12,213,"2244795053"
"Spandex",29-JUN-12,290,"4833711947"
"Spandex",29-JUN-12,302,"6075199538"
"Sleeve",29-JUN-12,95,"6402115519"
"Spandex",29-JUN-12,392,"2244924699"
"Sleeveless shirt",29-JUN-12,517,"2335560338"
"Hoodie",30-JUN-12,337,"2342069528"
"Hoodie",30-JUN-12,406,"2228388835"
"Hoodie",30-JUN-12,468,"360627368"
"Jeans",01-JUL-12,38,"5816601479"
"Jeans",01-JUL-12,137,"3551308148"
"Jeans",01-JUL-12,898,"3550565021"
"Jeans",01-JUL-12,925,"3552041292"
"Jeans",01-JUL-12,926,"3551883650"
"Jeans",01-JUL-12,935,"3549344806"
"Jeans",01-JUL-12,974,"3551533838"
"Jacket",01-JUL-12,214,"4310072076"
"Jacket",01-JUL-12,220,"4257365062"
"Jacket",01-JUL-12,223,"4256607347"
"Jacket",01-JUL-12,296,"4256680371"
"Jewellery",01-JUL-12,202,"5584264129"
"Jewellery",01-JUL-12,231,"3237857255"
"Jewellery",01-JUL-12,234,"3086060448"
"Jewellery",01-JUL-12,238,"4462916953"
"Jewellery",01-JUL-12,239,"3085220071"
"Jewellery",01-JUL-12,241,"4521117539"
"Jewellery",01-JUL-12,242,"4462841969"
"Jewellery",01-JUL-12,243,"4462916917"
"Jewellery",01-JUL-12,294,"4521751884"
"Jewellery",01-JUL-12,303,"4374667513"
"Jewellery",01-JUL-12,305,"2938005112"
"Jewellery",01-JUL-12,312,"2906249973"
"Jewellery",01-JUL-12,314,"3509884802"
"Jewellery",01-JUL-12,319,"3211557057"
"Jewellery",01-JUL-12,321,"3066845895"
"Jewellery",01-JUL-12,322,"3211321845"
"Jewellery",01-JUL-12,328,"5038027456"
"Jewellery",01-JUL-12,330,"5037409771"
"Jewellery",01-JUL-12,348,"5038027734"
"Jewellery",01-JUL-12,350,"4374667627"
"Jewellery",01-JUL-12,351,"2505031070"
"Jewellery",01-JUL-12,354,"4463677966"
"Jewellery",01-JUL-12,355,"4462841999"
"Jewellery",01-JUL-12,364,"3869586832"
"Jewellery",01-JUL-12,370,"3794508140"
"Hoodie",30-JUN-12,483,"2476210749"
"Hoodie",30-JUN-12,485,"6226925808"
"Hippie",30-JUN-12,21,"7210684558"
"Hippie",30-JUN-12,109,"4009899340"
"Hippie",30-JUN-12,119,"4537315111"
"Hippie",30-JUN-12,124,"4045893088"
"Hippie",30-JUN-12,208,"5746575598"
"Hoodie",30-JUN-12,519,"260673837"
"Hoodie",30-JUN-12,532,"4016908271"
"Hoodie",30-JUN-12,549,"3299280820"
"Jeans",01-JUL-12,286,"3933655048"
"Jeans",01-JUL-12,302,"3553660726"
"Surtout",30-JUN-12,131,"3722616419"
"Jacket",01-JUL-12,531,"2644630302"
"Jacket",01-JUL-12,540,"1431321544"
"Jacket",01-JUL-12,544,"296743659"
"Jacket",01-JUL-12,545,"136530937"
"Jewellery",01-JUL-12,375,"3508927609"
"Surtout",30-JUN-12,233,"5105329483"
"Surtout",30-JUN-12,254,"5158836884"
"Surtout",30-JUN-12,296,"5105936178"
"Surtout",30-JUN-12,315,"2971662243"
"Jewellery",01-JUL-12,407,"2532291874"
"Jewellery",01-JUL-12,420,"3238697956"
"Jewellery",01-JUL-12,421,"4374667681"
"Jewellery",01-JUL-12,432,"5969031801"
"Jewellery",01-JUL-12,435,"4759843300"
"Jewellery",01-JUL-12,440,"4759843178"
"Jewellery",01-JUL-12,445,"4468391066"
"Jewellery",01-JUL-12,460,"3869585148"
"Jewellery",01-JUL-12,508,"2880963478"
"Hippie",30-JUN-12,241,"2932188615"
"Hippie",30-JUN-12,260,"221728174"
"Hippie",30-JUN-12,268,"2578233640"
"Hippie",30-JUN-12,315,"522306666"
"Hippie",30-JUN-12,319,"7322491792"
"Hippie",30-JUN-12,339,"5622409448"
"Homburg (hat)",30-JUN-12,7,"3355535747"
"Homburg (hat)",30-JUN-12,8,"3355535717"
"Homburg (hat)",30-JUN-12,20,"3901154545"
"Homburg (hat)",30-JUN-12,21,"3901940684"
"Homburg (hat)",30-JUN-12,22,"3901163043"
"Homburg (hat)",30-JUN-12,82,"3901934546"
"Homburg (hat)",30-JUN-12,83,"3901161153"
"Homburg (hat)",30-JUN-12,84,"3901164823"
"Homburg (hat)",30-JUN-12,85,"3901162289"
"Homburg (hat)",30-JUN-12,86,"3901941292"
"Homburg (hat)",30-JUN-12,87,"3901940274"
"Homburg (hat)",30-JUN-12,88,"3901953112"
"Hoodie",30-JUN-12,3,"5355083227"
"Jeans",01-JUL-12,512,"660166683"
"Jeans",01-JUL-12,517,"660169919"
"Jacket",01-JUL-12,641,"111591174"
"Jacket",01-JUL-12,707,"3942541271"
"Jacket",01-JUL-12,734,"3942539835"
"Jacket",01-JUL-12,743,"306945815"
"Jacket",01-JUL-12,747,"4685680163"
"Jacket",01-JUL-12,755,"3943311142"
"Jewellery",01-JUL-12,580,"5259112851"
"Jewellery",01-JUL-12,606,"3237857193"
"Jewellery",01-JUL-12,607,"3787828633"
"Jewellery",01-JUL-12,610,"3247078278"
"Jewellery",01-JUL-12,614,"2949135666"
"Jewellery",01-JUL-12,616,"2949249836"
"Jewellery",01-JUL-12,618,"2523006545"
"Jewellery",01-JUL-12,620,"2504199515"
"Jewellery",01-JUL-12,626,"3007535360"
"Jewellery",01-JUL-12,627,"3007535466"
"Jewellery",01-JUL-12,629,"2523823072"
"Jewellery",01-JUL-12,630,"3788639066"
"Jewellery",01-JUL-12,631,"2981113094"
"Jewellery",01-JUL-12,633,"2928205601"
"Jewellery",01-JUL-12,634,"2914320270"
"Jewellery",01-JUL-12,636,"2873113593"
"Jewellery",01-JUL-12,638,"3219934000"
"Jewellery",01-JUL-12,643,"2515184547"
"Jewellery",01-JUL-12,644,"2428589782"
"Jewellery",01-JUL-12,647,"2949281420"
"Jewellery",01-JUL-12,648,"2948396843"
"Jewellery",01-JUL-12,649,"2756268628"
"Jewellery",01-JUL-12,652,"3222324608"
"Jewellery",01-JUL-12,653,"3006699763"
"Jewellery",01-JUL-12,655,"3006699511"
"Jewellery",01-JUL-12,656,"5968813279"
"Jewellery",01-JUL-12,661,"3547545653"
"Jewellery",01-JUL-12,703,"5968813279"
"Jewellery",01-JUL-12,704,"2989382825"
"Jewellery",01-JUL-12,706,"3222324634"
"Jewellery",01-JUL-12,708,"3216572423"
"Jewellery",01-JUL-12,709,"2929065982"
"Jewellery",01-JUL-12,714,"2949243276"
"Jewellery",01-JUL-12,715,"3246252647"
"Jewellery",01-JUL-12,716,"3246252585"
"Jewellery",01-JUL-12,717,"2948282925"
"Jewellery",01-JUL-12,718,"2949249856"
"Jewellery",01-JUL-12,719,"2913931587"
"Jewellery",01-JUL-12,723,"2465469025"
"Jewellery",01-JUL-12,724,"5969459476"
"Jewellery",01-JUL-12,725,"2523009891"
"Jewellery",01-JUL-12,727,"2531477143"
"Jewellery",01-JUL-12,731,"3217715912"
"Jewellery",01-JUL-12,733,"479866832"
"Jewellery",01-JUL-12,734,"2873113789"
"Jewellery",01-JUL-12,736,"2523003941"
"Jewellery",01-JUL-12,737,"3216943219"
"Jewellery",01-JUL-12,740,"2873942598"
"Jewellery",01-JUL-12,741,"2523008955"
"Hoodie",30-JUN-12,135,"388601248"
"Jeans",01-JUL-12,711,"582854204"
"Jeans",01-JUL-12,786,"4939364812"
"Jeans",01-JUL-12,852,"3587771843"
"Jeans",01-JUL-12,857,"3553005609"
"Jeans",01-JUL-12,858,"86564667"
"Jacket",30-JUN-12,9,"75860910"
"Jacket",30-JUN-12,22,"4256606599"
"Jacket",30-JUN-12,25,"4310070498"
"Jacket",30-JUN-12,37,"2280001440"
"Jacket",30-JUN-12,113,"4287987671"
"Jacket",01-JUL-12,126,"4256675777"
"Jacket",01-JUL-12,137,"4257468342"
"Jacket",01-JUL-12,139,"4256705525"
"Jacket",01-JUL-12,140,"4257436150"
"Jacket",01-JUL-12,144,"4257366706"
"Jacket",01-JUL-12,148,"4287988537"
"Jacket",01-JUL-12,152,"4309336163"
"Jacket",01-JUL-12,806,"4685680163"
"Jacket",01-JUL-12,813,"4686310060"
"Jacket",01-JUL-12,828,"3942539385"
"Jacket",01-JUL-12,834,"4438884809"
"Jacket",01-JUL-12,835,"4439662228"
"Jacket",01-JUL-12,841,"3942544561"
"Jacket",01-JUL-12,842,"3943310620"
"Jacket",01-JUL-12,853,"4686310320"
"Jewellery",01-JUL-12,61,"2982199002"
"Jewellery",01-JUL-12,115,"2600452577"
"Jewellery",01-JUL-12,132,"4689463125"
"Jewellery",01-JUL-12,178,"2699859431"
"Jewellery",01-JUL-12,782,"2504199623"
"Jewellery",01-JUL-12,824,"2523823150"
"Jewellery",01-JUL-12,825,"3247078310"
"Jewellery",01-JUL-12,832,"2918467286"
"Jewellery",01-JUL-12,834,"2913872491"
"Jewellery",01-JUL-12,838,"3212112842"
"Jewellery",01-JUL-12,839,"2755430793"
"Jewellery",01-JUL-12,840,"2523005829"
"Jewellery",01-JUL-12,841,"3216853513"
"Jewellery",01-JUL-12,843,"2927912265"
"Jewellery",01-JUL-12,844,"3216516691"
"Jewellery",01-JUL-12,845,"2756445926"
"Jewellery",01-JUL-12,846,"2756265114"
"Jewellery",01-JUL-12,848,"2756445672"
"Jewellery",01-JUL-12,852,"2523001091"
"Jewellery",01-JUL-12,853,"2523823456"
"Jewellery",01-JUL-12,854,"2755611763"
"Jewellery",01-JUL-12,857,"2756446600"
"Jewellery",01-JUL-12,858,"2933729551"
"Jewellery",01-JUL-12,860,"7444297988"
"Jewellery",01-JUL-12,903,"5259112847"
"Jewellery",01-JUL-12,910,"3216462713"
"Jewellery",01-JUL-12,911,"3565648382"
"Jewellery",01-JUL-12,914,"2505031922"
"Jewellery",01-JUL-12,918,"3219051025"
"Jewellery",01-JUL-12,919,"7351699096"
"Jewellery",01-JUL-12,921,"2934301844"
"Supermodel",30-JUN-12,49,"6027063523"
"Supermodel",30-JUN-12,50,"6027623878"
"Supermodel",30-JUN-12,52,"5598798196"
"Supermodel",30-JUN-12,709,"2499433167"
"Supermodel",30-JUN-12,710,"2499433063"
"Surtout",30-JUN-12,82,"4590950420"
"Surtout",30-JUN-12,101,"2219868685"
"Surtout",30-JUN-12,573,"4606403206"
"Surtout",30-JUN-12,606,"6180690444"
"Surtout",30-JUN-12,645,"4897666557"
"Tie clip",01-JUL-12,3,"5412441252"
"Tie clip",01-JUL-12,4,"5411829379"
"Tie clip",01-JUL-12,5,"5412440132"
"Tie clip",01-JUL-12,7,"6851600432"
"Tie clip",01-JUL-12,8,"6594679629"
"Tie clip",01-JUL-12,9,"6293041717"
"Tie clip",01-JUL-12,10,"5913502003"
"Tie clip",01-JUL-12,11,"5914064142"
"Tie clip",01-JUL-12,12,"5914064842"
"Tippet",01-JUL-12,100,"4042485987"
"Tippet",01-JUL-12,182,"3505166513"
"Tippet",01-JUL-12,187,"2472707276"
"Tippet",01-JUL-12,240,"3461502808"
"Supermodel",30-JUN-12,825,"2872461731"
"Supermodel",30-JUN-12,826,"3329454173"
"Tie clip",01-JUL-12,51,"5412440184"
"Tie clip",01-JUL-12,52,"5412440424"
"Tie clip",01-JUL-12,53,"5412440270"
"Tie clip",01-JUL-12,54,"5411829321"
"Tie clip",01-JUL-12,55,"5411829229"
"Tie clip",01-JUL-12,56,"5412441176"
"Tie clip",01-JUL-12,57,"5412440600"
"Tie clip",01-JUL-12,58,"5412440352"
"Tie clip",01-JUL-12,59,"5412440528"
"Tie clip",01-JUL-12,60,"5411829465"
"Tie clip",01-JUL-12,64,"6594706235"
"Tie clip",01-JUL-12,90,"5913501305"
"Supermodel",30-JUN-12,102,"5598798196"
"Supermodel",30-JUN-12,103,"5598894548"
"Supermodel",30-JUN-12,108,"5598705158"
"Supermodel",30-JUN-12,109,"5598126589"
"Supermodel",30-JUN-12,117,"4060993404"
"Supermodel",30-JUN-12,149,"4052685736"
"Supermodel",30-JUN-12,152,"5598894888"
"Supermodel",30-JUN-12,155,"5535883766"
"Supermodel",30-JUN-12,202,"4954416727"
"Supermodel",30-JUN-12,203,"4993861907"
"Supermodel",30-JUN-12,204,"5009093683"
"Supermodel",30-JUN-12,230,"4968950738"
"Trilby",01-JUL-12,208,"4317927970"
"Trilby",01-JUL-12,222,"3749777208"
"Trilby",01-JUL-12,223,"3749778526"
"Trilby",01-JUL-12,253,"3028785773"
"Trilby",01-JUL-12,297,"2333651164"
"Trilby",01-JUL-12,359,"309544092"
"Trench coat",01-JUL-12,16,"5930875899"
"Tippet",01-JUL-12,301,"3546332688"
"Surtout",30-JUN-12,908,"2151811661"
"Kaftan",01-JUL-12,782,"4296363196"
"Kaftan",01-JUL-12,783,"4295622117"
"Kaftan",01-JUL-12,784,"4296363190"
"Kaftan",01-JUL-12,785,"4296358236"
"Kaftan",01-JUL-12,786,"4296363176"
"Kaftan",01-JUL-12,787,"4296358230"
"Kaftan",01-JUL-12,788,"4296358214"
"Kaftan",01-JUL-12,789,"4296358234"
"Kaftan",01-JUL-12,792,"4296358218"
"Kaftan",01-JUL-12,794,"4295622121"
