PHOTO_ID,PictureURL,Category,T1_Q1,T2_Q1,T3_Q1,T1_Q2,T1_Q2,T1_Q2,T1_Familiarity,T2_Familiarity,T3_Familiarity
6757768295,http://farm8.static.flickr.com/7166/6757768295_73f519b927.jpg,Boater,No,Yes,No,No,No,No,2,6,3
6757697513,http://farm8.static.flickr.com/7172/6757697513_05d34a9774.jpg,Boater,No,Yes,No,No,No,No,2,6,3
6898339393,http://farm8.static.flickr.com/7181/6898339393_e9095890e4.jpg,Boater,No,No,No,No,No,No,2,6,3
5456395866,http://farm6.static.flickr.com/5211/5456395866_14ff54bcba.jpg,Hat Act,No,Yes,Yes,No,No,No,2,1,1
5455768455,http://farm6.static.flickr.com/5214/5455768455_71f5773418.jpg,Hat Act,No,Yes,Yes,No,No,No,2,1,1
5455758359,http://farm6.static.flickr.com/5216/5455758359_8dd27e4742.jpg,Hat Act,Yes,Yes,Yes,No,No,No,2,1,1
5456405614,http://farm6.static.flickr.com/5218/5456405614_a6f622c802.jpg,Hat Act,Yes,Yes,Yes,No,No,No,2,1,1
5455771605,http://farm6.static.flickr.com/5294/5455771605_f4c63a165a.jpg,Hat Act,Yes,Yes,No,NotSure,No,No,1,1,5
6811448414,http://farm8.static.flickr.com/7198/6811448414_03567eb014.jpg,Hat Act,Yes,No,No,No,No,No,1,1,5
7305038018,http://farm9.static.flickr.com/8012/7305038018_ab3fc1f3c4.jpg,Boater,Yes,Yes,Yes,Yes,Yes,NotSure,2,7,6
7305032718,http://farm9.static.flickr.com/8026/7305032718_0e5d0540ba.jpg,Boater,No,No,No,No,No,No,2,7,6
7265327902,http://farm9.static.flickr.com/8154/7265327902_2c1756492c.jpg,Boater,No,No,No,No,No,No,2,7,6
7305029014,http://farm9.static.flickr.com/8155/7305029014_d3d8cfdb4e.jpg,Boater,Yes,Yes,Yes,Yes,Yes,NotSure,2,7,6
965169137,http://farm2.static.flickr.com/1357/965169137_35d2fe5cc6.jpg,Bobby sock,Yes,Yes,Yes,NotSure,No,No,4,7,3
2350714456,http://farm3.static.flickr.com/2017/2350714456_67f74cfe17.jpg,Bobby sock,Yes,Yes,Yes,Yes,,Yes,4,7,3
2350713424,http://farm3.static.flickr.com/2042/2350713424_0804c7d4b2.jpg,Bobby sock,Yes,Yes,Yes,Yes,,Yes,4,7,3
3642348754,http://farm3.static.flickr.com/2115/3642348754_1869436917.jpg,Bobby sock,Yes,Yes,Yes,NotSure,No,No,4,7,3
3307738434,http://farm4.static.flickr.com/3090/3307738434_acab8af7a5.jpg,Bobby sock,Yes,Yes,Yes,No,NotSure,No,7,5,7
2350730376,http://farm4.static.flickr.com/3184/2350730376_07be70dc68.jpg,Bobby sock,No,No,No,,No,No,7,5,7
2350713260,http://farm4.static.flickr.com/3293/2350713260_d928b9d9e8.jpg,Bobby sock,Yes,Yes,Yes,No,NotSure,No,7,5,7
3383666635,http://farm4.static.flickr.com/3450/3383666635_0debfbf3a6.jpg,Bobby sock,No,No,No,No,No,No,7,5,7
7167494468,http://farm8.static.flickr.com/7234/7167494468_2a8bbdf092.jpg,Bobby sock,No,No,Yes,No,No,No,2,7,6
2837626,http://farm1.static.flickr.com/2/2837626_e5e69b98fe.jpg,Brunswick (clothing),Yes,No,No,No,No,No,1,1,7
898716844,http://farm2.static.flickr.com/1324/898716844_a1fcbe66b6.jpg,Brunswick (clothing),,No,No,No,No,No,1,1,7
897863955,http://farm2.static.flickr.com/1385/897863955_3843c00133.jpg,Brunswick (clothing),Yes,Yes,Yes,No,NotSure,No,1,1,7
897867627,http://farm2.static.flickr.com/1428/897867627_cbd991173b.jpg,Brunswick (clothing),Yes,Yes,Yes,No,No,No,1,1,7
5936473093,http://farm7.static.flickr.com/6009/5936473093_deb446406d.jpg,Himation,No,No,Yes,Yes,NotSure,Yes,6,,1
5937030744,http://farm7.static.flickr.com/6139/5937030744_98038b3ea9.jpg,Himation,No,Yes,Yes,Yes,Yes,Yes,6,,1
5622409448,http://farm6.static.flickr.com/5185/5622409448_8a9ddfedd6.jpg,Hippie,No,No,NotSure,Yes,No,NotSure,2,6,1
7322491792,http://farm8.static.flickr.com/7076/7322491792_7648dde012.jpg,Hippie,No,Yes,NotSure,Yes,Yes,No,2,6,1
7210684558,http://farm8.static.flickr.com/7220/7210684558_313f24d674.jpg,Hippie,No,No,No,No,No,No,2,6,1
255960125,http://farm1.static.flickr.com/104/255960125_39c12cf71c.jpg,Busby,No,Yes,No,No,No,No,1,5,1
255960108,http://farm1.static.flickr.com/122/255960108_dc9dfb5208.jpg,Busby,No,Yes,No,No,No,No,1,5,1
262774807,http://farm1.static.flickr.com/86/262774807_6ccf3285f2.jpg,Busby,No,Yes,No,No,No,No,1,5,1
2280311734,http://farm3.static.flickr.com/2189/2280311734_efdb4621d8.jpg,Busby,No,Yes,No,No,No,No,1,5,1
5814557317,http://farm3.static.flickr.com/2588/5814557317_94f74a7c2d.jpg,Button,Yes,No,No,Yes,No,No,7,,7
3260631484,http://farm4.static.flickr.com/3016/3260631484_1fa77c459b.jpg,Button,Yes,Yes,Yes,NotSure,No,Yes,7,,7
2813024751,http://farm4.static.flickr.com/3105/2813024751_2623403e62.jpg,Button,NotSure,Yes,Yes,NotSure,Yes,Yes,7,,7
2927963219,http://farm4.static.flickr.com/3215/2927963219_fcb1dd65a6.jpg,Button,No,No,No,NotSure,No,No,7,,7
5070357000,http://farm5.static.flickr.com/4126/5070357000_8208fe9e8d.jpg,Cardigan (sweater),NotSure,Yes,Yes,Yes,No,Yes,6,3,6
5424536418,http://farm6.static.flickr.com/5174/5424536418_f15dbfcd4b.jpg,Cardigan (sweater),Yes,Yes,Yes,Yes,NotSure,Yes,6,3,6
5479785151,http://farm6.static.flickr.com/5211/5479785151_10ccbcb2b9.jpg,Cardigan (sweater),Yes,Yes,Yes,Yes,Yes,Yes,6,3,6
6711132377,http://farm8.static.flickr.com/7028/6711132377_14bfef3bcb.jpg,Cardigan (sweater),Yes,Yes,Yes,Yes,Yes,Yes,6,3,6
6955873996,http://farm9.static.flickr.com/8002/6955873996_0ec040f4ec.jpg,Cassock,Yes,Yes,Yes,Yes,Yes,No,6,3,6
517659224,http://farm1.static.flickr.com/202/517659224_2359b5b9cd.jpg,Chador,Yes,Yes,Yes,Yes,Yes,Yes,4,6,6
509820172,http://farm1.static.flickr.com/222/509820172_e3508508ef.jpg,Chador,Yes,Yes,Yes,Yes,Yes,Yes,4,6,6
155355795,http://farm1.static.flickr.com/55/155355795_5bc4288b1f.jpg,Chador,Yes,Yes,Yes,Yes,Yes,Yes,4,6,6
196805560,http://farm1.static.flickr.com/75/196805560_a5c50a8269.jpg,Chador,Yes,No,Yes,Yes,Yes,Yes,6,6,7
242206089,http://farm1.static.flickr.com/96/242206089_d1634963bc.jpg,Chador,Yes,No,No,Yes,No,No,6,6,7
884101376,http://farm2.static.flickr.com/1007/884101376_793df90de8.jpg,Chador,Yes,No,Yes,Yes,Yes,Yes,6,6,7
4726713870,http://farm2.static.flickr.com/1026/4726713870_e266f7a0d9.jpg,Chador,Yes,No,Yes,Yes,No,Yes,6,6,7
1259139992,http://farm2.static.flickr.com/1294/1259139992_4820b4f288.jpg,Chador,Yes,Yes,Yes,Yes,Yes,Yes,6,,5
542504526,http://farm2.static.flickr.com/1397/542504526_1683269492.jpg,Chador,No,Yes,Yes,No,Yes,NotSure,6,,5
2453375667,http://farm3.static.flickr.com/2117/2453375667_048480af4a.jpg,Chador,NotSure,Yes,Yes,Yes,Yes,Yes,6,,5
2957662907,http://farm4.static.flickr.com/3177/2957662907_4426c3cbb3.jpg,Chador,Yes,Yes,Yes,Yes,Yes,Yes,7,6,7
2891585011,http://farm4.static.flickr.com/3196/2891585011_d13d610706.jpg,Chador,No,No,No,No,No,No,7,6,7
2647827616,http://farm4.static.flickr.com/3258/2647827616_709d8d1ab9.jpg,Chador,Yes,Yes,Yes,Yes,Yes,Yes,7,6,7
2499649335,http://farm4.static.flickr.com/3278/2499649335_4a6b39ccc1.jpg,Chador,No,Yes,Yes,No,Yes,Yes,7,6,7
4851411258,http://farm5.static.flickr.com/4097/4851411258_b7064e4f9f.jpg,Chador,Yes,Yes,No,Yes,Yes,No,6,7,7
4818616294,http://farm5.static.flickr.com/4115/4818616294_0da5e56a4b.jpg,Chador,Yes,Yes,Yes,Yes,Yes,Yes,6,7,7
4790903880,http://farm5.static.flickr.com/4116/4790903880_09afed4e21.jpg,Chador,No,Yes,No,NotSure,Yes,No,6,7,7
4786704010,http://farm5.static.flickr.com/4120/4786704010_cfeb996b81.jpg,Chador,Yes,No,No,No,No,No,6,7,7
6123387472,http://farm7.static.flickr.com/6069/6123387472_8dfca5715b.jpg,Chador,No,No,No,Yes,No,No,7,7,6
6061869684,http://farm7.static.flickr.com/6089/6061869684_0bf091ed9a.jpg,Chador,Yes,No,Yes,Yes,No,No,7,7,6
6028608278,http://farm7.static.flickr.com/6140/6028608278_a79a92285d.jpg,Chador,NotSure,No,No,Yes,No,No,7,7,6
3383885330,http://farm4.static.flickr.com/3418/3383885330_1284d7dc70.jpg,Chantilly lace,No,No,No,No,No,No,1,6,5
3465999741,http://farm4.static.flickr.com/3638/3465999741_f5c634f48a.jpg,Chantilly lace,Yes,Yes,Yes,Yes,Yes,Yes,1,6,5
6959783036,http://farm8.static.flickr.com/7084/6959783036_b0203393d5.jpg,Chantilly lace,Yes,Yes,Yes,No,No,No,1,6,5
6978682830,http://farm8.static.flickr.com/7193/6978682830_015f51c6c1.jpg,Chantilly lace,Yes,Yes,Yes,No,No,No,1,6,5
4393455082,http://farm5.static.flickr.com/4059/4393455082_f5ea843a4a.jpg,Chasuble,Yes,Yes,Yes,Yes,NotSure,Yes,7,6,7
4431209839,http://farm5.static.flickr.com/4059/4431209839_56008210c5.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,7,6,7
4463949245,http://farm5.static.flickr.com/4059/4463949245_01e71db3dd.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,7,6,7
4531895785,http://farm5.static.flickr.com/4065/4531895785_73235a5d56.jpg,Chasuble,Yes,Yes,Yes,Yes,Yes,Yes,7,6,7
5585468317,http://farm6.static.flickr.com/5262/5585468317_ddd25cfccb.jpg,Chasuble,Yes,No,Yes,Yes,Yes,Yes,7,3,5
6807430816,http://farm8.static.flickr.com/7054/6807430816_22baec3697.jpg,Chasuble,Yes,Yes,NotSure,Yes,NotSure,NotSure,7,3,5
312088187,http://farm1.static.flickr.com/111/312088187_0723089818.jpg,Chemise,Yes,Yes,Yes,No,No,No,1,1,6
477084543,http://farm1.static.flickr.com/195/477084543_cfcae2b516.jpg,Chemise,No,Yes,Yes,No,No,No,1,1,6
66257823,http://farm1.static.flickr.com/25/66257823_ac2c8c4908.jpg,Chemise,No,Yes,Yes,No,NotSure,No,1,1,6
3956502230,http://farm3.static.flickr.com/2596/3956502230_38718ede30.jpg,Chemise,No,No,No,No,No,No,1,1,6
4631828768,http://farm4.static.flickr.com/3408/4631828768_6d337f1184.jpg,Chic (style),No,No,Yes,NotSure,No,No,7,7,4
4631806148,http://farm4.static.flickr.com/3409/4631806148_930970c779.jpg,Chic (style),No,No,Yes,NotSure,No,No,7,7,4
4635750058,http://farm5.static.flickr.com/4009/4635750058_96f417c98f.jpg,Chic (style),No,No,Yes,NotSure,No,Yes,7,7,4
4627103166,http://farm5.static.flickr.com/4027/4627103166_3b54fd942a.jpg,Chic (style),No,No,NotSure,NotSure,No,Yes,7,7,4
4747553190,http://farm5.static.flickr.com/4080/4747553190_5f38828584.jpg,Chic (style),No,No,Yes,No,No,No,1,3,7
4746882671,http://farm5.static.flickr.com/4136/4746882671_f7ed7828c7.jpg,Chic (style),No,No,Yes,No,No,No,1,3,7
4746882565,http://farm5.static.flickr.com/4138/4746882565_1de226643f.jpg,Chic (style),No,No,Yes,No,No,No,1,3,7
5491558603,http://farm6.static.flickr.com/5135/5491558603_06461d5620.jpg,Chic (style),Yes,Yes,Yes,No,NotSure,Yes,1,3,7
3429875480,http://farm4.static.flickr.com/3415/3429875480_4181149135.jpg,Choker,Yes,Yes,Yes,NotSure,Yes,Yes,5,6,3
3429060997,http://farm4.static.flickr.com/3560/3429060997_df1104fd78.jpg,Choker,Yes,Yes,Yes,NotSure,Yes,Yes,5,6,3
4591765341,http://farm5.static.flickr.com/4024/4591765341_6fa33a2f34.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,5,6,3
4592386896,http://farm5.static.flickr.com/4025/4592386896_874c688a6a.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,5,6,3
5041188591,http://farm5.static.flickr.com/4106/5041188591_3ca683fcff.jpg,Choker,Yes,Yes,Yes,Yes,Yes,NotSure,6,5,5
5041257369,http://farm5.static.flickr.com/4111/5041257369_e1613191a2.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,6,5,5
5041717325,http://farm5.static.flickr.com/4112/5041717325_486ea9ace1.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,6,5,5
5041776716,http://farm5.static.flickr.com/4113/5041776716_3c95d8f7e5.jpg,Choker,Yes,Yes,Yes,Yes,Yes,Yes,6,5,5
376774765,http://farm1.static.flickr.com/128/376774765_22a70b3d1f.jpg,Choli,Yes,No,Yes,No,No,No,2,5,3
375675449,http://farm1.static.flickr.com/137/375675449_18fb9375dd.jpg,Choli,Yes,No,Yes,No,No,No,2,5,3
375687694,http://farm1.static.flickr.com/145/375687694_3214185f46.jpg,Choli,Yes,No,Yes,No,No,No,2,5,3
375691533,http://farm1.static.flickr.com/149/375691533_8c4ffafbab.jpg,Choli,Yes,No,Yes,No,No,No,2,5,3
375676215,http://farm1.static.flickr.com/172/375676215_8c40987b96.jpg,Choli,Yes,Yes,Yes,No,No,No,6,5,6
375683438,http://farm1.static.flickr.com/176/375683438_525185e41f.jpg,Choli,,Yes,Yes,No,No,No,6,5,6
375687756,http://farm1.static.flickr.com/180/375687756_6a16ce6612.jpg,Choli,Yes,Yes,Yes,No,No,No,6,5,6
466918387,http://farm1.static.flickr.com/210/466918387_9fed4174f2.jpg,Choli,Yes,Yes,Yes,No,No,No,6,5,6
5733134457,http://farm4.static.flickr.com/3307/5733134457_5fa7459a47.jpg,Choli,Yes,Yes,Yes,No,No,NotSure,5,1,1
4618624285,http://farm4.static.flickr.com/3351/4618624285_e91242a5a5.jpg,Choli,Yes,Yes,Yes,No,No,No,5,1,1
3316814752,http://farm4.static.flickr.com/3362/3316814752_7683024172.jpg,Choli,Yes,Yes,Yes,No,No,No,5,1,1
4618625039,http://farm4.static.flickr.com/3363/4618625039_396cf1e23a.jpg,Choli,No,Yes,Yes,No,No,No,5,1,1
4440533135,http://farm5.static.flickr.com/4022/4440533135_dea7eb0331.jpg,Choli,Yes,Yes,Yes,No,No,No,,4,5
4441314554,http://farm5.static.flickr.com/4024/4441314554_7f5827dea3.jpg,Choli,No,Yes,Yes,No,No,No,,4,5
4618623733,http://farm5.static.flickr.com/4024/4618623733_e13b053ecd.jpg,Choli,Yes,Yes,Yes,No,No,No,,4,5
4619241496,http://farm5.static.flickr.com/4024/4619241496_d614286ef1.jpg,Choli,Yes,Yes,Yes,No,No,No,,4,5
4619240674,http://farm5.static.flickr.com/4025/4619240674_be7b89c457.jpg,Choli,Yes,Yes,No,NotSure,No,No,1,6,7
4441315244,http://farm5.static.flickr.com/4031/4441315244_50d624c3af.jpg,Choli,Yes,Yes,No,Yes,No,No,1,6,7
4440533811,http://farm5.static.flickr.com/4033/4440533811_3fc2ba78f9.jpg,Choli,Yes,Yes,No,Yes,No,No,1,6,7
4440530321,http://farm5.static.flickr.com/4036/4440530321_5284235240.jpg,Choli,Yes,Yes,No,NotSure,No,No,1,6,7
4589158775,http://farm5.static.flickr.com/4062/4589158775_534852ffe4.jpg,Choli,Yes,Yes,Yes,No,No,No,6,1,6
4618628993,http://farm5.static.flickr.com/4063/4618628993_85f98f4c31.jpg,Choli,Yes,Yes,Yes,No,No,No,6,1,6
4440524739,http://farm5.static.flickr.com/4066/4440524739_9b302607df.jpg,Choli,Yes,Yes,Yes,No,No,No,6,1,6
4441318894,http://farm5.static.flickr.com/4066/4441318894_fa2a4d862a.jpg,Choli,Yes,No,Yes,No,No,No,6,1,6
4441304770,http://farm5.static.flickr.com/4071/4441304770_00c0c2e627.jpg,Choli,Yes,Yes,Yes,No,No,No,1,5,7
4756467811,http://farm5.static.flickr.com/4137/4756467811_dd17ae0cf8.jpg,Choli,Yes,Yes,No,NotSure,No,No,1,5,7
4979540035,http://farm5.static.flickr.com/4147/4979540035_5a34f930aa.jpg,Choli,Yes,Yes,Yes,No,No,No,1,5,7
4980146362,http://farm5.static.flickr.com/4154/4980146362_2616911476.jpg,Choli,Yes,Yes,Yes,No,No,No,1,5,7
53179415,http://farm1.static.flickr.com/28/53179415_e906ed2fcd.jpg,Cleavage (breasts),NotSure,Yes,Yes,Yes,Yes,Yes,2,2,7
137151968,http://farm1.static.flickr.com/47/137151968_4eaccc4a52.jpg,Cleavage (breasts),NotSure,No,Yes,Yes,Yes,Yes,2,2,7
155165036,http://farm1.static.flickr.com/49/155165036_d5b1f774aa.jpg,Cleavage (breasts),NotSure,No,Yes,Yes,Yes,Yes,2,2,7
155164468,http://farm1.static.flickr.com/59/155164468_6491e73f51.jpg,Cleavage (breasts),NotSure,No,Yes,Yes,Yes,Yes,2,2,7
6221045148,http://farm7.static.flickr.com/6047/6221045148_9c806983f4.jpg,Cockade,No,No,No,No,No,No,1,1,6
6136790119,http://farm7.static.flickr.com/6190/6136790119_33188cbd6a.jpg,Cockade,No,No,No,No,No,No,1,1,6
3803908341,http://farm4.static.flickr.com/3520/3803908341_53d56de21a.jpg,Costume jewelry,Yes,Yes,Yes,NotSure,Yes,Yes,5,6,6
3804722766,http://farm4.static.flickr.com/3531/3804722766_2b1ef8fb39.jpg,Costume jewelry,Yes,Yes,No,No,Yes,No,5,6,6
4830787463,http://farm5.static.flickr.com/4084/4830787463_6c3508c08c.jpg,Costume jewelry,Yes,Yes,Yes,No,No,No,5,6,6
4842008165,http://farm5.static.flickr.com/4092/4842008165_9d873358bf.jpg,Costume jewelry,Yes,No,Yes,NotSure,No,Yes,5,6,6
2402880138,http://farm4.static.flickr.com/3266/2402880138_99d4b59e88.jpg,Rochet,No,Yes,No,No,No,No,4,2,1
3631256443,http://farm4.static.flickr.com/3299/3631256443_55146720ff.jpg,Rochet,No,Yes,No,No,No,No,4,2,1
3631255701,http://farm4.static.flickr.com/3403/3631255701_ef49d8aa14.jpg,Rochet,No,Yes,No,No,No,No,4,2,1
3755332967,http://farm4.static.flickr.com/3431/3755332967_71348705c7.jpg,Rochet,No,No,No,No,No,No,4,2,1
3632069738,http://farm4.static.flickr.com/3540/3632069738_d96ba51097.jpg,Rochet,Yes,No,Yes,No,No,No,7,1,2
4338768642,http://farm5.static.flickr.com/4008/4338768642_064cb421b6.jpg,Rochet,No,No,No,No,No,No,7,1,2
4338768656,http://farm5.static.flickr.com/4047/4338768656_ef4d6cc989.jpg,Rochet,No,No,No,No,No,No,7,1,2
4898467465,http://farm5.static.flickr.com/4101/4898467465_96f12073dc.jpg,Rochet,No,No,No,No,No,No,7,1,2
476882349,http://farm1.static.flickr.com/198/476882349_60ad9b9740.jpg,Sarong,No,Yes,Yes,No,Yes,No,,7,6
476812876,http://farm1.static.flickr.com/205/476812876_4419999326.jpg,Sarong,No,Yes,NotSure,No,Yes,No,,7,6
476820242,http://farm1.static.flickr.com/232/476820242_c268579aa9.jpg,Sarong,No,Yes,Yes,No,Yes,No,,7,6
454842620,http://farm1.static.flickr.com/233/454842620_649bf18cd5.jpg,Sarong,No,Yes,Yes,No,Yes,No,,7,6
208046943,http://farm1.static.flickr.com/77/208046943_5c75ac3dbc.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,Yes,5,6,5
661004153,http://farm2.static.flickr.com/1100/661004153_13dfe2a461.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,Yes,5,6,5
661021347,http://farm2.static.flickr.com/1180/661021347_d843592e63.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,No,5,6,5
1050572857,http://farm2.static.flickr.com/1322/1050572857_70d2005c8a.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,No,5,6,5
5134965973,http://farm2.static.flickr.com/1382/5134965973_d4a07ce025.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,Yes,7,6,7
4507840566,http://farm3.static.flickr.com/2017/4507840566_235dc8d1cd.jpg,Sarong,Yes,Yes,Yes,No,NotSure,NotSure,7,6,7
1641219519,http://farm3.static.flickr.com/2149/1641219519_450ec54496.jpg,Sarong,No,No,NotSure,No,No,NotSure,7,6,7
4507798366,http://farm3.static.flickr.com/2178/4507798366_9d30b6817e.jpg,Sarong,Yes,Yes,Yes,No,NotSure,NotSure,7,6,7
4309014878,http://farm3.static.flickr.com/2683/4309014878_4af08d54ef.jpg,Sarong,NotSure,No,No,NotSure,No,No,2,5,
4345832540,http://farm3.static.flickr.com/2701/4345832540_bd94031df5.jpg,Sarong,No,NotSure,Yes,No,No,No,2,5,
4309015458,http://farm3.static.flickr.com/2724/4309015458_fc9cf69741.jpg,Sarong,NotSure,No,No,NotSure,No,No,2,5,
4320416866,http://farm3.static.flickr.com/2730/4320416866_1b257619a5.jpg,Sarong,No,NotSure,Yes,No,NotSure,No,2,5,
5797018746,http://farm4.static.flickr.com/3411/5797018746_c74ac3842d.jpg,Sarong,No,No,No,No,No,No,5,6,
3817801612,http://farm4.static.flickr.com/3484/3817801612_29e7b7d604.jpg,Sarong,NotSure,Yes,Yes,NotSure,No,Yes,5,6,
3637168822,http://farm4.static.flickr.com/3539/3637168822_389a961d5c.jpg,Sarong,NotSure,Yes,Yes,NotSure,No,No,5,6,
5076727497,http://farm5.static.flickr.com/4023/5076727497_542ab65338.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,No,5,6,
5257506322,http://farm6.static.flickr.com/5247/5257506322_364a5225c4.jpg,Sarong,Yes,Yes,Yes,Yes,Yes,NotSure,7,7,6
5487727537,http://farm6.static.flickr.com/5296/5487727537_5cfd0f98a7.jpg,Sarong,No,No,No,No,No,No,7,7,6
6110276754,http://farm7.static.flickr.com/6194/6110276754_b38886c39b.jpg,Sarong,Yes,Yes,NotSure,No,Yes,NotSure,7,7,6
6647369813,http://farm8.static.flickr.com/7013/6647369813_d33a2800f8.jpg,Sarong,No,No,No,No,No,No,7,7,6
4353332820,http://farm5.static.flickr.com/4029/4353332820_bf0cddd82c.jpg,Scrunchie,Yes,Yes,Yes,Yes,Yes,Yes,5,5,7
4486581666,http://farm5.static.flickr.com/4049/4486581666_6d227fa097.jpg,Scrunchie,No,No,No,No,No,No,5,5,7
266845485,http://farm1.static.flickr.com/122/266845485_701acf2ba9.jpg,Shako,No,No,No,No,No,No,6,,6
79252808,http://farm1.static.flickr.com/41/79252808_1efcfc0cc5.jpg,Shako,No,No,No,No,No,No,6,,6
79252766,http://farm1.static.flickr.com/43/79252766_0d2b1cd574.jpg,Shako,Yes,Yes,Yes,Yes,Yes,Yes,6,,6
2058367721,http://farm3.static.flickr.com/2004/2058367721_5faf38b405.jpg,Shako,Yes,Yes,Yes,No,No,No,6,,6
2059168904,http://farm3.static.flickr.com/2049/2059168904_c8a66f7179.jpg,Shako,Yes,No,Yes,No,No,No,6,4,4
2135096087,http://farm3.static.flickr.com/2049/2135096087_3184da303c.jpg,Shako,No,No,No,No,No,No,6,4,4
2058377703,http://farm3.static.flickr.com/2050/2058377703_361e837dbb.jpg,Shako,Yes,No,Yes,No,No,No,6,4,4
2058379361,http://farm3.static.flickr.com/2050/2058379361_0419ee921c.jpg,Shako,Yes,No,Yes,No,No,No,6,4,4
2059145358,http://farm3.static.flickr.com/2072/2059145358_228e054efb.jpg,Shako,Yes,No,No,No,No,No,5,6,2
2058367549,http://farm3.static.flickr.com/2097/2058367549_866e8bacba.jpg,Shako,Yes,Yes,NotSure,No,No,No,5,6,2
2059167086,http://farm3.static.flickr.com/2098/2059167086_8837cd7c76.jpg,Shako,Yes,No,No,No,No,No,5,6,2
2058356769,http://farm3.static.flickr.com/2106/2058356769_24ede9f4f5.jpg,Shako,Yes,Yes,No,No,No,No,5,6,2
2059154154,http://farm3.static.flickr.com/2128/2059154154_f3a306a006.jpg,Shako,No,No,No,No,No,No,7,6,1
2059154976,http://farm3.static.flickr.com/2132/2059154976_71ddbe5a4c.jpg,Shako,No,No,No,No,No,No,7,6,1
2058359625,http://farm3.static.flickr.com/2136/2058359625_5f8a090c5b.jpg,Shako,No,No,No,No,No,No,7,6,1
2058379861,http://farm3.static.flickr.com/2139/2058379861_6abaff8ab0.jpg,Shako,No,,No,No,No,No,7,6,1
2058356983,http://farm3.static.flickr.com/2187/2058356983_48d0dc93a7.jpg,Shako,Yes,Yes,No,No,No,No,5,6,2
2058371025,http://farm3.static.flickr.com/2191/2058371025_e1acf0376f.jpg,Shako,Yes,Yes,No,No,No,No,5,6,2
2059169124,http://farm3.static.flickr.com/2195/2059169124_7f36e82024.jpg,Shako,Yes,Yes,No,No,No,No,5,6,2
2059156278,http://farm3.static.flickr.com/2201/2059156278_08c71bacab.jpg,Shako,Yes,Yes,No,No,No,No,5,6,2
2059153680,http://farm3.static.flickr.com/2203/2059153680_ea4d4f8f58.jpg,Shako,Yes,No,No,No,No,No,6,2,5
2059157210,http://farm3.static.flickr.com/2203/2059157210_a8ef050363.jpg,Shako,Yes,No,No,No,No,No,6,2,5
2058376251,http://farm3.static.flickr.com/2208/2058376251_674fc6b6ce.jpg,Shako,Yes,No,No,No,No,No,6,2,5
2372614255,http://farm3.static.flickr.com/2209/2372614255_486641dd7b.jpg,Shako,No,No,No,No,No,No,6,2,5
2135929330,http://farm3.static.flickr.com/2290/2135929330_5640b28b32.jpg,Shako,No,No,No,No,No,No,7,6,2
2058355007,http://farm3.static.flickr.com/2292/2058355007_91d0b7ad3f.jpg,Shako,No,No,No,No,No,No,7,6,2
2059144498,http://farm3.static.flickr.com/2296/2059144498_cd8c9ac887.jpg,Shako,No,No,No,No,No,No,7,6,2
2059167298,http://farm3.static.flickr.com/2304/2059167298_047597681e.jpg,Shako,Yes,Yes,No,No,No,No,7,6,2
2058366267,http://farm3.static.flickr.com/2307/2058366267_4d509fb3d7.jpg,Shako,No,NotSure,No,No,No,No,5,1,1
2059145062,http://farm3.static.flickr.com/2308/2059145062_ef81eb96dd.jpg,Shako,Yes,Yes,No,No,No,No,5,1,1
2059153470,http://farm3.static.flickr.com/2308/2059153470_dba7af2a47.jpg,Shako,No,No,No,No,No,No,5,1,1
2059141330,http://farm3.static.flickr.com/2315/2059141330_d01f6d6ee5.jpg,Shako,No,No,No,No,No,No,5,1,1
2059165918,http://farm3.static.flickr.com/2404/2059165918_8194bc1386.jpg,Shako,No,Yes,Yes,No,No,No,1,2,2
2059162406,http://farm3.static.flickr.com/2413/2059162406_836955166d.jpg,Shako,No,NotSure,No,No,No,,1,2,2
2059164632,http://farm3.static.flickr.com/2415/2059164632_ba9e0a5202.jpg,Shako,No,NotSure,No,No,No,No,1,2,2
2058370619,http://farm3.static.flickr.com/2420/2058370619_54c6d2c51f.jpg,Shako,No,Yes,No,No,No,No,1,2,2
5231034035,http://farm6.static.flickr.com/5209/5231034035_2a132998b8.jpg,Shako,No,No,No,No,No,No,5,1,1
5231031781,http://farm6.static.flickr.com/5210/5231031781_340f17e10f.jpg,Shako,No,No,No,No,No,No,5,1,1
5231622820,http://farm6.static.flickr.com/5245/5231622820_16eb0c0a32.jpg,Shako,No,No,No,No,No,No,5,1,1
6517772427,http://farm8.static.flickr.com/7143/6517772427_6d28f2afd6.jpg,Sheer fabric,Yes,Yes,Yes,NotSure,NotSure,No,1,6,
